5, 27, 199
28, 81, 225
9, 79, 232
43, 124, 251
110, 162, 239
17, 108, 229
70, 136, 248
2, 142, 242
8, 59, 229
115, 168, 248
4, 87, 219
26, 129, 245
1, 36, 199
46, 121, 243
116, 160, 249
85, 147, 241
30, 96, 238
115, 161, 245
1, 131, 244
63, 133, 250
7, 34, 209
49, 150, 242
1, 32, 201
11, 62, 212
66, 138, 245
17, 106, 240
18, 127, 243
10, 42, 209
29, 86, 249
7, 27, 206
32, 133, 241
17, 115, 245
17, 118, 250
18, 34, 200
1, 110, 242
59, 135, 247
24, 97, 241
41, 127, 241
21, 82, 238
9, 120, 246
3, 74, 232
58, 131, 252
110, 162, 252
8, 40, 229
8, 100, 243
7, 41, 225
4, 71, 224
9, 97, 235
10, 27, 207
13, 120, 247
10, 49, 225
7, 34, 222
50, 129, 250
13, 59, 237
9, 106, 240
1, 13, 201
26, 80, 221
17, 87, 240
29, 109, 246
9, 109, 245
6, 58, 225
9, 7, 197
3, 43, 222
28, 110, 242
8, 130, 243
13, 112, 248
15, 84, 241
1, 6, 198
19, 96, 236
16, 81, 233
48, 148, 242
7, 1, 166
11, 38, 218
61, 132, 246
22, 82, 218
8, 81, 243
4, 8, 181
19, 70, 220
44, 137, 240
19, 89, 233
64, 137, 241
7, 22, 225
18, 71, 216
42, 123, 250
24, 115, 244
61, 125, 243
73, 147, 249
6, 43, 223
22, 135, 229
6, 46, 228
25, 128, 244
8, 118, 246
39, 142, 245
12, 102, 243
137, 176, 244
1, 35, 202
2, 32, 221
19, 21, 183
17, 128, 254
